75,6559,1
75,10884,4
75,12409,1
75,33117,10
75,34209,1
75,35868,1
75,37235,1
75,42017,1
76,42017,1
77,1347,2
77,4585,1
77,6618,1
77,7300,1
77,11489,2
77,14299,1
77,14534,2
77,15869,1
77,23827,1
77,25676,4
77,35635,2
77,36094,1
78,4011,1
78,15315,1
78,18858,1
78,24287,1
78,25229,1
78,32798,1
78,38659,1
78,41851,1
78,42239,1
81,35191,1
82,24806,3
82,30290,3
82,32152,1
82,37621,2
84,26390,1
85,35191,1
88,33576,1
88,35107,1
89,511,3
89,39911,1
90,2823,3
90,6248,4
91,30931,2
92,4065,2
92,17989,2
92,18504,1
92,31874,1
92,34395,4
92,34682,3
95,7294,1
96,22202,1
97,520,3
97,4014,1
97,4086,4
97,6668,5
97,7189,1
97,7328,3
97,10047,1
97,10572,10
97,10692,1
97,12513,1
97,13392,1
97,14693,3
97,16179,1
97,16828,1
97,17439,1
97,17531,1
97,17851,1
97,18719,1
97,19112,7
97,19466,3
97,21206,14
97,21525,1
97,22086,7
97,22777,1
97,23249,1
97,24091,1
97,24907,1
97,25840,2
97,26491,1
97,27825,4
97,28123,8
97,28659,5
97,28738,2
97,29653,1
97,29729,2
97,34093,1
97,34295,1
97,39721,1
97,40104,1
97,42126,1
97,42128,1
97,42295,1
98,3845,2
100,5501,1
100,6992,1
100,8576,1
100,10883,2
100,12744,2
100,12777,2
100,16208,1
100,16515,1
100,22171,1
100,22192,12
100,22777,3
100,26297,1
100,28505,1
100,30314,1
100,39516,1
100,39800,1
100,39817,2
100,40583,1
100,41728,1
100,42377,1
101,20354,1
101,21799,1
101,35635,1
102,13235,1
102,16828,2
102,29208,2
102,34295,2
102,34605,1
102,39776,1
106,23555,1
107,4310,2
107,24210,1
107,29186,6
108,1496,1
109,30581,1
109,41546,1
110,11877,1
111,1755,1
111,3962,1
111,9758,1
111,10886,1
111,14001,13
111,19429,1
111,23477,9
111,33715,1
112,16363,2
112,18293,1
113,27851,2
113,38524,2
114,149,1
114,962,2
114,31021,1
114,32251,1
115,22776,1
116,22822,1
116,34305,1
117,20182,2
117,24385,1
117,25351,4
117,29399,1
117,32634,5
117,32859,1
117,34479,1
117,34891,1
117,41294,5
117,42111,1
118,36172,1
119,19780,6
120,12931,1
120,33932,1
121,914,1
121,6857,1
121,12254,3
121,12460,1
121,14271,1
121,18155,2
121,21401,1
121,29410,1
121,30330,1
121,32670,2
121,35427,3
121,40412,1
121,41096,1
121,41460,1
122,3270,2
122,4775,1
122,5879,1
122,6806,4
122,19829,1
122,20538,1
122,24896,2
122,26390,1
122,28427,2
122,28952,1
122,32354,1
122,32386,1
122,33988,5
122,34305,1
122,35284,1
122,37698,1
122,37893,1
122,38676,1
123,30798,2
124,34501,1
125,6363,2
125,10319,1
125,12709,1
125,19979,4
125,23487,1
125,28269,2
126,187,1
126,1083,1
126,2105,1
126,2467,1
126,7193,1
126,8538,6
126,23141,1
126,29731,1
126,30565,1
126,31809,1
126,33780,1
126,35050,1
126,35201,1
127,179,1
127,3144,2
127,3718,1
127,8265,1
127,12668,3
127,12894,1
127,17262,2
127,19641,1
127,19819,1
127,20022,1
127,21267,1
127,21490,1
127,21906,2
127,31158,1
127,33203,1
127,33850,1
127,35096,1
127,37232,1
127,40608,1
128,9989,1
128,10528,1
128,16653,4
128,17439,1
128,19466,1
128,25428,1
130,10528,1
130,34682,1
130,40439,1
131,7530,2
131,8634,2
131,10825,1
131,13392,2
131,19008,1
131,22429,2
131,32365,2
131,34093,1
131,42396,1
133,555,2
133,6501,2
133,16678,4
133,29942,1
134,15479,1
134,21281,1
134,27428,1
135,2266,1
135,4882,2
135,35992,3
138,8431,1
138,13576,1
138,35258,1
138,35782,1
138,37020,1
138,38800,1
138,41289,1
138,41666,1
139,152,6
139,15762,1
139,41935,3
140,3160,2
140,4086,2
140,4819,1
140,6965,2
140,9799,3
140,12372,2
140,13235,1
140,16179,1
140,22827,1
140,24145,2
140,25666,1
142,962,1
142,3175,1
142,9107,1
143,470,5
143,7729,2
143,11477,6
143,14734,2
143,19829,1
143,23938,4
143,24948,2
143,25957,1
143,25981,1
143,32393,1
143,33582,1
143,37035,1
143,40201,1
144,1273,1
144,4355,1
144,4373,1
144,5568,1
144,6929,1
144,6982,1
144,7631,1
144,8930,1
144,10562,1
144,12688,1
144,14214,1
144,14771,1
144,19706,1
144,20042,2
144,22778,2
144,26948,1
144,27194,1
144,27641,2
144,29805,1
144,29898,1
144,31397,1
144,31640,1
144,32449,1
144,33375,1
144,38989,1
147,633,2
147,2932,1
147,5702,4
147,6606,1
147,17572,2
147,21867,1
147,23828,1
147,24943,1
147,28451,2
147,28517,1
147,28536,1
147,28953,4
147,33793,2
147,34916,2
148,2545,3
148,4465,1
148,10917,1
148,19881,1
149,92,2
149,3131,1
149,3962,1
149,4008,9
149,5385,1
149,7729,1
149,9758,1
149,11433,1
149,12566,1
149,13340,1
149,13443,1
149,14062,1
149,20682,1
149,22491,2
149,22926,1
149,23938,1
149,26011,1
149,26634,1
149,33118,2
149,34340,1
149,34682,4
149,38635,1
150,257,3
152,139,5
152,14062,1
152,17428,7
152,24358,1
152,25786,13
152,26520,2
152,31870,1
152,41935,3
154,235,5
154,14062,1
155,3131,2
155,5385,1
155,12023,3
155,23921,5
155,25688,1
156,27342,1
157,502,1
157,8581,2
157,15545,1
158,7172,2
158,17663,2
158,25755,2
161,1083,1
161,13576,1
161,17075,1
161,20785,5
161,32836,1
162,8382,1
162,13818,2
162,16218,1
162,30234,2
164,3939,1
164,7705,2
164,10603,1
164,18566,4
164,22317,1
164,26763,1
164,28288,2
164,31282,1
165,849,1
165,2565,1
165,8912,1
165,9867,2
165,9964,1
165,10383,1
165,10910,1
165,12481,1
165,13352,1
165,13620,1
165,14449,2
165,22993,1
165,24227,1
165,26390,1
165,27734,4
165,32117,1
165,32397,2
165,38706,4
166,1472,1
166,5118,10
166,9054,2
166,15624,1
166,19882,1
166,22252,3
166,25836,3
166,28600,3
166,30453,1
166,31026,1
166,31869,2
166,32905,1
166,33273,1
166,34178,1
166,42435,1
168,4250,1
168,4290,2
168,5759,2
168,6994,1
168,8157,1
168,15856,1
168,16629,1
168,22430,1
168,28416,2
168,29874,2
168,31180,1
168,32508,1
168,34939,1
168,35821,1
169,11352,3
169,24943,5
169,31225,3
170,27034,1
171,40829,1
174,6404,3
174,6927,2
174,7769,4
174,25527,1
176,3989,1
176,4114,2
176,9979,1
176,31337,2
176,33876,1
178,19880,1
178,28781,1
179,2618,1
179,3144,1
179,8477,2
179,9536,1
179,9725,1
179,12547,1
179,12668,1
179,13322,1
179,13336,2
179,13430,3
179,14271,1
179,16421,1
179,20781,1
179,23330,1
179,24943,1
179,25811,10
179,27212,1
179,27657,3
179,28025,2
179,28443,1
179,29350,2
179,31727,1
179,31877,1
179,32634,1
179,32766,1
179,33697,1
179,33783,1
179,35635,1
179,35782,3
179,37255,2
179,37419,6
179,37893,1
179,37906,1
179,38311,1
179,40412,1
179,42217,1
180,23757,1
181,29,1
181,8289,1
181,10623,1
181,12030,1
181,19573,1
181,27232,2
181,32571,1
181,38124,2
181,39698,1
182,39916,1
184,28984,1
185,2540,1
185,6054,1
185,6994,1
185,9043,1
185,9621,1
185,9972,1
185,10154,1
185,12291,1
185,12462,1
185,12699,1
185,14214,1
185,19706,2
185,28193,1
185,28442,1
185,32344,2
185,34429,1
185,39043,1
185,40037,2
186,490,2
186,25159,1
187,3775,1
187,4208,1
187,4920,1
187,5528,1
187,5855,1
187,8773,1
187,10373,13
187,12883,1
187,14438,1
187,15954,1
187,17560,1
187,19882,1
187,22252,5
187,27751,1
187,28845,1
187,30145,2
187,30264,1
187,33760,1
187,34031,3
187,34669,1
187,35533,1
187,37893,1
187,38689,1
187,40587,21
188,529,1
188,17031,1
188,20024,3
188,25138,1
188,27729,1
188,28086,1
188,33756,2
188,35006,1
189,24288,1
189,32331,1
191,3591,4
191,8141,1
191,12372,1
191,18621,1
191,41118,1
192,9768,1
192,11444,1
192,27907,1
192,37728,1
192,38948,1
193,240,2
193,3804,1
193,6660,1
193,8615,1
193,21206,1
193,22435,1
193,24385,1
193,25840,1
193,31370,1
193,39166,8
193,39817,1
194,15927,2
194,18607,2
195,20313,1
196,820,4
196,3962,1
196,6546,1
196,9758,1
196,10596,1
196,17685,2
196,17798,1
196,19661,4
196,21206,1
196,21659,2
196,22926,1
196,23938,1
196,25426,3
196,25428,1
196,25543,1
196,25801,2
196,29169,2
196,29283,1
196,30100,2
196,30675,1
196,35580,7
196,42238,1
196,42389,1
197,1373,1
197,2609,1
197,4737,1
197,5103,1
197,5247,1
197,7662,1
197,10507,1
197,12986,1
197,14299,1
197,15422,1
197,16104,1
197,16507,2
197,16681,1
197,17439,1
197,19316,2
197,19537,6
197,21171,1
197,21184,3
197,23330,1
197,25371,4
197,27657,1
197,32153,1
197,34705,1
197,35554,1
197,36259,1
197,38897,1
199,6368,1
199,30581,1
200,255,2
200,5513,1
200,11047,2
200,14046,1
200,17268,1
200,17686,1
200,21309,1
200,21333,4
200,23938,8
200,26390,2
200,33118,1
200,34304,2
200,36687,2
200,39270,2
201,5778,1
201,19348,4
201,22171,1
201,31363,1
201,35644,1
201,39992,1
204,33782,2
206,3547,4
206,5019,1
206,10669,1
206,12744,1
206,17268,1
206,20170,1
206,22330,1
206,22342,5
206,22359,1
206,26114,1
206,27726,6
206,28450,1
206,40624,3
207,8278,1
207,30404,1
208,5385,1
209,7651,1
209,10227,1
209,21492,1
209,26094,1
210,5385,1
210,12244,1
210,16772,6
210,18072,3
210,19595,1
210,23011,1
210,26598,1
210,28850,2
210,36303,1
210,39730,4
211,27641,1
212,15000,3
212,28443,3
214,1303,1
214,7222,1
214,8119,1
214,13786,1
214,14778,1
214,19427,1
214,20781,1
214,28018,1
214,28442,1
214,35529,1
214,40583,1
216,1643,1
216,6880,1
216,9871,1
216,14916,1
216,19392,1
216,21698,1
216,28167,1
216,29283,1
216,33529,1
216,34529,1
218,3717,3
219,716,3
219,1468,1
219,13700,2
219,19105,1
219,34942,1
219,35603,1
219,40201,1
220,1298,1
220,6054,1
220,6994,1
220,7651,1
220,9536,1
220,10067,1
220,10676,1
220,12260,1
220,12291,1
220,12745,1
220,14214,1
220,16295,2
220,16421,1
220,20042,1
220,20781,1
220,24584,1
220,24899,2
220,28984,1
220,32508,1
220,32969,1
220,38124,1
220,39520,1
221,4078,1
221,5964,6
221,15398,8
221,16305,1
221,16826,8
221,17892,1
221,23460,3
221,23896,1
221,33361,1
221,35916,4
222,3139,1
222,10528,2
222,13426,7
222,15170,1
222,17203,1
222,20182,1
222,21206,1
222,22406,1
222,28135,4
222,29137,2
222,33121,3
222,35006,1
222,40109,2
224,29711,4
225,2348,1
225,2899,1
225,10603,2
225,12905,1
225,14734,1
225,16629,1
225,23305,1
225,23600,2
225,23837,1
225,24948,1
225,25981,1
225,27557,1
225,28025,1
225,28952,1
225,30453,2
225,35844,1
225,38685,1
225,39520,1
226,20362,2
227,792,1
227,3184,2
227,7207,5
227,13888,3
227,29776,3
227,32670,2
227,34315,3
227,35688,3
227,35731,1
227,35904,2
227,36439,2
227,37995,1
229,1307,1
229,27185,1
229,32153,1
230,2364,1
230,18062,2
231,24299,1
231,25658,1
231,30429,2
231,42488,2
232,18414,1
232,39931,5
232,42217,1
233,17623,1
233,32251,1
235,149,1
235,154,2
235,1635,1
235,13434,2
235,14062,1
235,30647,1
235,32372,2
235,39888,1
235,41935,1
237,962,6
237,2380,5
237,3962,6
237,6752,1
237,6906,2
237,7222,3
237,11562,2
237,12032,1
237,14056,1
237,14778,2
237,16241,2
237,16258,3
237,17621,2
237,17808,4
237,19112,1
237,25840,4
237,32008,1
237,36687,2
237,39220,2
237,41896,1
239,354,1
239,1373,5
239,1702,1
239,1707,1
239,1825,1
239,2616,7
239,4585,3
239,5103,1
239,5714,2
239,9686,1
239,10090,1
239,12308,1
239,14271,2
239,14299,2
239,14350,1
239,14534,5
239,15109,1
239,15246,2
239,15537,3
239,15848,2
239,16163,1
239,17213,1
239,18742,1
239,19031,1
239,20901,1
239,21098,3
239,21871,3
239,22121,7
239,23507,2
239,23538,2
239,25010,1
239,25957,4
239,25981,1
239,26634,18
239,26648,2
239,28740,4
239,28984,2
239,29862,1
239,31318,1
239,33362,1
239,33839,1
239,34646,1
239,35204,1
239,35555,5
239,37897,2
239,38537,1
239,42212,1
239,42491,1
240,222,1
240,742,1
240,1303,2
240,4028,1
240,4966,1
240,8597,1
240,9758,1
240,10528,14
240,11562,17
240,12409,1
240,13222,1
240,13426,39
240,14733,1
240,16880,8
240,17031,1
240,17439,6
240,17660,3
240,18713,2
240,18998,1
240,19112,3
240,20182,1
240,20280,2
240,21197,1
240,21526,5
240,22309,1
240,23100,1
240,23249,1
240,23587,2
240,23938,1
240,24430,2
240,25296,4
240,25543,1
240,26400,1
240,26569,2
240,26705,2
240,28269,2
240,29046,1
240,29729,7
240,30269,1
240,31370,1
240,33121,3
240,33561,1
240,34181,1
240,34312,1
240,36299,20
240,37389,1
240,39166,1
240,39510,4
240,39638,2
240,40888,1
240,42017,1
241,20114,4
241,39013,4
242,7834,1
242,9747,1
242,10506,1
242,12063,1
242,12076,1
242,16109,2
242,27283,4
242,29805,1
242,38642,1
242,41818,1
243,30165,1
244,24749,1
244,26537,2
246,12905,1
246,18247,1
246,35204,1
246,35645,1
248,3603,1
248,29968,1
248,35204,1
249,15805,3
249,18238,1
249,19095,2
249,23408,2
250,23506,1
251,490,2
252,5694,1
252,16080,1
253,14224,1
253,16678,1
253,17819,1
253,18446,2
254,397,1
254,3589,1
254,4403,1
254,6794,1
254,9536,1
254,12270,2
254,14236,1
254,15241,1
254,16163,1
254,17666,1
254,17728,1
254,18330,2
254,20781,1
254,23331,1
254,23799,1
254,24471,1
254,25957,1
254,27557,1
254,28025,1
254,28442,1
254,28920,1
254,28952,1
254,32856,1
254,33922,1
254,35204,1
254,35521,1
254,35935,1
254,37893,1
254,38933,1
254,38991,1
254,39520,1
254,39545,1
255,200,2
255,317,1
255,745,3
255,2122,3
255,2731,1
255,2984,1
255,4525,4
255,14046,1
255,15780,1
255,19325,2
255,21116,1
257,150,1
258,15421,1
259,12449,1
259,15455,3
259,19780,1
259,24771,3
259,38893,5
260,24508,1
262,6454,1
262,10032,1
262,11260,2
262,26390,1
262,32386,1
262,37627,1
263,329,1
263,4712,2
263,5435,1
263,5785,1
263,13948,2
263,15397,1
263,16293,1
263,19684,6
263,19685,1
263,19757,1
263,21399,1
263,23286,1
263,28498,3
263,28872,5
263,28971,1
263,31623,1
263,33944,5
263,39506,1
263,42017,3
264,119,2
264,11177,1
264,13093,1
264,13755,1
264,15149,1
264,15455,2
264,18014,1
264,18075,1
264,19780,4
264,21056,3
264,25406,1
264,28381,1
264,33225,1
264,34164,1
264,34423,1
264,35176,1
264,36606,1
264,36949,1
264,38349,1
264,38357,4
264,41546,1
265,1347,1
265,7227,1
265,7372,1
265,9536,1
265,15993,1
265,18921,1
265,21325,1
265,21824,1
265,23837,1
265,25348,1
265,35782,4
267,319,2
267,10081,1
267,11074,1
267,28707,1
268,3247,1
268,5943,2
268,6964,1
268,14889,1
268,28627,2
268,30980,1
269,240,2
269,1025,1
269,1956,1
269,2220,2
269,2380,2
269,3977,2
269,6363,1
269,6967,11
269,8597,1
269,12534,1
269,13392,2
269,18897,3
269,21177,3
269,21192,2
269,21202,1
269,23587,2
269,25840,6
269,28492,1
269,29659,1
269,37389,1
269,39571,1
269,39721,1
269,39844,13
269,39992,1
269,42128,1
269,42571,4
270,2374,1
270,9399,1
270,12777,1
270,13392,1
270,14350,2
270,16790,2
270,16848,1
270,19598,3
270,21173,2
270,21202,2
270,26162,6
270,26491,1
270,30709,1
270,33127,5
270,34295,1
270,38664,2
270,38801,1
270,39079,1
270,40104,6
270,40464,1
270,42334,1
271,5679,4
271,9355,2
271,10677,1
271,23174,2
271,24351,8
271,28522,1
272,2578,1
272,5900,1
272,39709,1
273,10862,3
273,20182,1
273,32634,3
273,34891,1
274,9621,1
274,12880,1
274,21492,1
274,24571,2
274,28516,1
274,36133,1
274,40328,1
275,18977,1
275,19761,1
275,39333,1
276,1347,1
276,20701,1
276,23387,1
276,40201,1
278,3883,1
278,8300,1
278,11081,1
278,17556,1
278,41664,1
279,3074,1
279,16926,1
279,23890,1
279,36346,2
280,3665,1
280,4460,1
280,5712,1
280,7591,1
280,9887,1
280,12287,4
280,19390,1
280,20371,1
280,23011,1
280,23889,1
280,24385,4
280,24979,1
280,25666,3
280,29070,1
280,32104,1
280,33938,1
280,34481,1
280,37313,1
280,39166,1
280,40033,1
280,42104,1
283,27464,1
284,699,1
284,2253,1
284,2440,13
284,5169,1
284,6125,1
284,6560,1
284,9612,4
284,11889,23
284,13948,1
284,16525,6
284,19809,1
284,22359,1
284,24844,2
284,26502,1
284,29408,1
284,29986,1
284,34893,1
284,40925,4
284,42017,3
285,30633,2
285,34329,1
286,470,1
286,18330,1
286,20781,1
286,35958,1
286,38689,1
288,33972,2
289,2155,3
289,4920,6
289,26653,2
289,33760,2
290,2413,3
290,3006,1
290,7802,1
290,11772,1
290,18626,1
290,20781,1
290,24608,2
290,27756,1
290,29481,1
290,30916,1
290,33393,3
290,33549,1
290,37893,1
290,38761,1
290,40810,3
291,2166,1
291,3589,2
291,4775,1
291,7252,1
291,16351,1
291,18873,1
291,23915,1
291,24128,2
291,28952,1
291,32069,1
291,38933,5
291,39674,1
291,40904,1
293,9821,1
293,11756,3
293,16482,2
293,20073,2
293,23057,1
294,10379,1
294,37563,1
296,6264,1
296,6982,1
296,8067,1
296,10140,1
296,12462,1
296,16629,1
296,18679,1
296,20042,1
296,23837,1
296,24777,1
296,27194,1
296,28623,1
296,31514,1
296,31863,1
296,32166,4
296,32449,1
296,32508,1
296,32928,1
296,34259,1
297,33900,2
298,8432,1
298,12931,3
298,18238,1
298,23316,1
298,27464,1
298,30294,4
298,33172,1
298,36813,1
299,6967,1
299,10572,1
299,13392,2
299,13419,1
299,14693,2
299,17439,1
299,17531,1
299,18719,1
299,19112,1
299,24091,1
299,28659,1
299,33010,4
299,41181,2
299,41192,1
299,41896,1
299,42334,1
300,1056,1
300,2854,1
300,3839,2
300,4298,2
300,9119,1
300,11261,1
300,14757,1
300,18630,1
300,20469,1
300,21840,1
300,22791,2
300,24120,1
300,25703,2
300,32908,1
300,32969,1
300,33900,1
300,36697,1
300,38263,1
301,32153,1
303,9867,1
303,12073,1
303,14616,1
303,25880,1
303,28775,1
303,34846,1
303,40904,1
304,1347,2
304,29805,4
305,421,1
305,7937,2
305,19112,2
305,19633,2
305,20531,2
305,22405,1
305,22441,1
305,24716,1
305,24979,1
305,26603,1
305,27729,1
305,27741,1
305,28450,1
305,32008,1
305,34442,1
306,27206,2
307,97,1
307,14728,1
307,25431,6
307,38664,1
308,19780,1
308,25971,1
308,35156,2
308,40583,1
308,42039,1
309,42,1
309,1045,1
309,4307,1
309,10892,1
309,12409,1
309,21214,1
309,23249,1
309,31370,1
309,34312,2
309,34475,1
309,38987,4
309,40207,1
309,42017,1
309,42289,1
310,139,1
310,14062,1
311,1523,6
311,3718,2
311,8725,1
311,26363,1
312,5923,2
313,6237,1
313,14216,1
313,22992,1
313,25957,1
316,27416,1
317,200,1
317,255,1
317,2731,2
317,2984,2
317,5111,1
317,15780,2
317,21116,2
317,31670,1
317,33118,1
317,34423,1
318,28443,7
319,267,1
319,539,1
319,10682,1
319,18514,1
319,20277,1
319,28707,1
320,539,1
320,2984,2
320,3131,2
320,5109,7
320,10596,1
320,10636,5
320,17268,1
320,17555,3
320,17798,2
320,18063,2
320,18905,3
320,22926,2
320,23938,3
320,24542,1
320,25168,2
320,25688,3
320,25819,6
320,26341,1
320,30522,1
320,33118,1
320,33551,2
320,34590,1
321,4585,1
321,27641,1
321,37419,1
322,5411,1
322,6668,1
322,26451,1
323,5744,1
323,7190,1
323,8394,1
323,13727,1
323,35635,2
323,36697,1
323,37013,2
323,37434,1
323,37651,1
323,37957,1
323,38263,2
323,38466,1
323,42046,1
323,42063,1
324,10702,1
325,5567,1
325,10246,1
326,2621,1
326,4728,1
326,13392,1
326,16790,1
326,21191,1
326,25156,2
326,30703,1
326,39721,1
326,42133,3
327,2622,1
327,17151,1
327,22153,2
327,23837,3
327,25981,2
327,37580,3
327,38767,3
329,4712,2
329,14487,1
329,15397,1
329,16685,1
329,19685,7
329,28498,1
329,28872,4
329,31623,1
329,33944,1
329,42017,4
330,97,1
330,1041,1
330,1791,1
330,4014,1
330,5572,7
330,5812,2
330,7098,3
330,8425,1
330,9113,3
330,9758,3
330,11498,1
330,11864,2
330,16790,1
330,17439,10
330,17484,2
330,17871,1
330,19344,2
330,19466,1
330,19574,1
330,20778,1
330,21430,8
330,22086,1
330,22405,1
330,23205,1
330,24943,11
330,25296,4
330,25978,1
330,27729,2
330,27917,3
330,29127,2
330,32420,2
330,34442,2
330,34807,2
330,41192,3
331,490,2
331,1023,1
331,14829,1
331,26089,1
332,2364,1
332,10878,1
332,14438,2
332,16259,1
332,24534,1
332,24584,1
332,27341,1
332,27464,1
332,32564,1
332,35204,1
332,37205,1
332,37893,1
332,38263,1
333,7,1
333,3547,1
333,3994,1
333,5714,1
333,5851,1
333,11714,1
333,12825,1
333,15396,1
333,15993,1
333,16403,1
